URL,Melting Point
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/31423/xml?heading=Melting+Point,151.2°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/31423/xml?heading=Melting+Point,151 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/31423/xml?heading=Melting+Point,313°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/31423/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/16066/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/44242684/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5134657/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/119968/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3534526/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2736970/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/112865/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/56842667/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9810816/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/82849/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7717/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/537349/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/101369/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9570176/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7469/xml?heading=Melting+Point,109.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7469/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/161939/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/136707770/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/135564609/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/1757003/xml?heading=Melting+Point,<25°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/1757003/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/83742/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3613389/xml?heading=Melting+Point,"293 to 297 °F (anhydrous) (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3613389/xml?heading=Melting+Point,144.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3613389/xml?heading=Melting+Point,80-90 °C /Monohydrate/; 143-145 °C /Anhydrous/
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3613389/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/888/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/888/xml?heading=Melting+Point,651°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/888/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/14778/xml?heading=Melting+Point,"4662 °F (NIOSH, 2016)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/14778/xml?heading=Melting+Point,2613 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/14778/xml?heading=Melting+Point,Lime becomes incandescent when heated to near its melting point (2500 °C)
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/14778/xml?heading=Melting+Point,2570 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/14778/xml?heading=Melting+Point,4662°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/14778/xml?heading=Melting+Point,4662°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/14778/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3725611/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3004708/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/21059/xml?heading=Melting+Point,90-91°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/21059/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7559/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6336550/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6740/xml?heading=Melting+Point,37.8 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6740/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6093208/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/14777/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/160971/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10992/xml?heading=Melting+Point,-94.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10992/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9608/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/107711/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/16682959/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/16695048/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8093/xml?heading=Melting+Point,-16.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8093/xml?heading=Melting+Point,-16 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8093/xml?heading=Melting+Point,Liquid Molar Volume = 0.157391 cu m/kmol; IG Heat of Formation = -3.2160X10+8 J/kmol; Heat of Fusion at melting point = 2.4419X10+7 J/kmol
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8093/xml?heading=Melting+Point,-16°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8093/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6449808/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6438182/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/101794/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/22019754/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/159418/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3036974/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10044483/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/159403/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7636/xml?heading=Melting+Point,"-130 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7636/xml?heading=Melting+Point,-90.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7636/xml?heading=Melting+Point,-90 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7636/xml?heading=Melting+Point,-90 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7636/xml?heading=Melting+Point,-130°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/7636/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/61339/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10373032/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/85724/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6343/xml?heading=Melting+Point,"-234 °F (USCG, 1999)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6343/xml?heading=Melting+Point,-147.8 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6343/xml?heading=Melting+Point,-147.8 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6343/xml?heading=Melting+Point,-144.4 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6343/xml?heading=Melting+Point,-234°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6343/xml?heading=Melting+Point,-228°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6343/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/85963/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/75427/xml?heading=Melting+Point,<25°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/75427/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/159051/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/62654/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8002/xml?heading=Melting+Point,"-170 °F (USCG, 1999)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8002/xml?heading=Melting+Point,-112.4 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8002/xml?heading=Melting+Point,-112 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8002/xml?heading=Melting+Point,Heat fusion at melting point = 6.6944X10+6 J/kmol
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8002/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/73415819/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/23668603/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/101609596/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/87059442/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/61403/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/106766/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/85755/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/11979407/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6977/xml?heading=Melting+Point,56.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6977/xml?heading=Melting+Point,56 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6977/xml?heading=Melting+Point,55 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6977/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/20452030/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/17318/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/169944/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/13662/xml?heading=Melting+Point,"192 to 194 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/13662/xml?heading=Melting+Point,90.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/13662/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/66591/xml?heading=Melting+Point,137.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/66591/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/591073/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/81898/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12217/xml?heading=Melting+Point,-73.1 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12217/xml?heading=Melting+Point,-73.1°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12217/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6594/xml?heading=Melting+Point,-158.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6594/xml?heading=Melting+Point,-158.2 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6594/xml?heading=Melting+Point,-158 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6594/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24750/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/17083/xml?heading=Melting+Point,"374 to 378 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/17083/xml?heading=Melting+Point,191.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/17083/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6995632/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9552079/xml?heading=Melting+Point,154.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9552079/xml?heading=Melting+Point,134.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9552079/xml?heading=Melting+Point,134 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9552079/xml?heading=Melting+Point,134°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9552079/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/88536661/xml?heading=Melting+Point,134°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/88536661/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2713/xml?heading=Melting+Point,134°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/2713/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5360566/xml?heading=Melting+Point,134°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5360566/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5353524/xml?heading=Melting+Point,134°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5353524/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5365543/xml?heading=Melting+Point,"-112 °F (USCG, 1999)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5365543/xml?heading=Melting+Point,FP: -80 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5365543/xml?heading=Melting+Point,-80 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5365543/xml?heading=Melting+Point,-112°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5365543/xml?heading=Melting+Point,-112°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5365543/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6828/xml?heading=Melting+Point,"174 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6828/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24433/xml?heading=Melting+Point,"less than 32 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/24433/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8363/xml?heading=Melting+Point,"75 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8363/xml?heading=Melting+Point,24 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8363/xml?heading=Melting+Point,23.4°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8363/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/15098/xml?heading=Melting+Point,-97 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/15098/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/102244877/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/11768497/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/164537/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/31193/xml?heading=Melting+Point,321°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/31193/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/67218/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/221260/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8766/xml?heading=Melting+Point,-25.9 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8766/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/166283/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8326/xml?heading=Melting+Point,"491 to 494 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8326/xml?heading=Melting+Point,254.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8326/xml?heading=Melting+Point,255-256.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8326/xml?heading=Melting+Point,255 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/8326/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/174091/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/702/xml?heading=Melting+Point,"-173.4 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/702/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/702/xml?heading=Melting+Point,-114.1 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/702/xml?heading=Melting+Point,-114.14 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/702/xml?heading=Melting+Point,-114.1°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/702/xml?heading=Melting+Point,-114 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/702/xml?heading=Melting+Point,-173°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/702/xml?heading=Melting+Point,-173°F
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/702/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9016/xml?heading=Melting+Point,"133 °F (NTP, 1992)"
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9016/xml?heading=Melting+Point,59.0 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9016/xml?heading=Melting+Point,58-60 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9016/xml?heading=Melting+Point,55-56°C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9016/xml?heading=Melting+Point,58-60 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9016/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/166527/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/22833328/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5365916/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/111271/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5702654/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/136721069/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6433586/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/59932039/xml?heading=Melting+Point,NaN
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12769/xml?heading=Melting+Point,93.5 °C
https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/12769/xml?heading=Melting+Point,NaN
