CID,Melting Point,InChIKey
27195,137.0,LJOZMWRYMKECFF-UHFFFAOYSA-N
27295,94.0,HHMCAJWVGYGUEF-UHFFFAOYSA-N
27641,193.0,RVCKCEDKBVEEHL-UHFFFAOYSA-N
443067,119.0,AMRQXHFXNZFDCH-VIFPVBQESA-N
616392,35.0,JITSLEIKSRKKCZ-UHFFFAOYSA-N
185588,94.5,WNTGYJSOUMFZEP-SSDOTTSWSA-N
5353758,78.0,UHXUZOCRWCRNSJ-QPJJXVBHSA-N
28049,66.0,VKNITLPENCJQOP-UHFFFAOYSA-N
28050,16.5,FVZQMMMRFNURSH-UHFFFAOYSA-N
28488,-88.0,HNFSPSWQNZVCTB-UHFFFAOYSA-N
4170,256.0,AQCHWTWZEMGIFD-UHFFFAOYSA-N
87176,83.5,YFXPPSKYMBTNAV-UHFFFAOYSA-N
86593,-41.0,GDCJAPJJFZWILF-UHFFFAOYSA-N
28871,161.5,JIEKMACRVQTPRC-UHFFFAOYSA-N
5462958,185.0,LWPLPMSGDZDOLW-UHFFFAOYSA-N
5463074,185.0,LWPLPMSGDZDOLW-UHFFFAOYSA-N
4199207,185.0,LWPLPMSGDZDOLW-UHFFFAOYSA-N
2083,151.0,NDAUXUAQIAJITI-UHFFFAOYSA-N
29216,120.0,RRVIAQKBTUQODI-UHFFFAOYSA-N
29910,198.0,NAQWICRLNQSPPW-UHFFFAOYSA-N
10045,5.6,DFOXKPDFWGNLJU-UHFFFAOYSA-N
2724385,249.0,LTMHDMANZUZIPE-PUGKRICDSA-N
30331,135.0,REEFSLKDEDEWAO-UHFFFAOYSA-N
89440,54.5,DNRJTBAOUJJKDY-UHFFFAOYSA-N
30559,43.5,DGPBHERUGBOSFZ-UHFFFAOYSA-N
30913,180.0,MSHXTAQSSIEBQS-UHFFFAOYSA-N
5842000,96.3333333333,UBCKGWBNUIFUST-BJMVGYQFSA-N
89809,69.0,SVIKNKPDPGCMAE-UHFFFAOYSA-N
2314,130.0,XEGGRYVFLWGFHI-UHFFFAOYSA-N
31573,65.0,IKYICRRUVNIHPP-UHFFFAOYSA-N
24738,167.0,OOHIAOSLOGDBCE-UHFFFAOYSA-N
31645,90.5,YFGYUFNIOHWBOB-UHFFFAOYSA-N
31957,15.0,TZBPRYIIJAJUOY-UHFFFAOYSA-N
90301,283.0,ZXYAAVBXHKCJJB-UHFFFAOYSA-N
32154,155.0,PHNUZKMIPFFYSO-UHFFFAOYSA-N
32184,3.5,AMFGTOFWMRQMEM-UHFFFAOYSA-N
90590,109.5,JFSPBVWPKOEZCB-UHFFFAOYSA-N
102861,-10.0,KVWWIYGFBYDJQC-UHFFFAOYSA-N
11219046,15.5,GZZUGNNHSZONTO-UHFFFAOYSA-N
3034351,79.2,WQRCEBAZAUAUQC-UHFFFAOYSA-N
639661,-98.0,RYPKRALMXUUNKS-HWKANZROSA-N
32876,41.5,AZFKQCNGMSSWDS-UHFFFAOYSA-N
32921,136.5,BBJPZPLAZVZTGR-UHFFFAOYSA-N
637929,-37.5,UWTUEMKLYAGTNQ-OWOJBTEDSA-N
33256,175.0,OTSAMNSACVKIOJ-UHFFFAOYSA-N
33500,32.3,ITVQAKZNYJEWKS-UHFFFAOYSA-N
6528,-40.0,OJUZRFGUKHQNJX-UHFFFAOYSA-N
33775,184.0,NVGOPFQZYCNLDU-UHFFFAOYSA-N
33791,209.5,NMWKWBPNKPGATC-UHFFFAOYSA-N
119653,77.0,GLPZEHFBLBYFHN-UHFFFAOYSA-N
94382,212.5,ZIEWAMOXCOLNSJ-UHFFFAOYSA-N
33934,-45.0,IJFPVINAQGWBRJ-UHFFFAOYSA-N
91587,138.5,WHHIPMZEDGBUCC-UHFFFAOYSA-N
3034465,175.0,IBZZDPVVVSNQOY-UHFFFAOYSA-N
5053,44.25,VEMKTZHHVJILDY-UHFFFAOYSA-N
34468,98.0,OFDYMSKSGFSLLM-UHFFFAOYSA-N
2249,147.0,METKIMKYRPQLGS-UHFFFAOYSA-N
34488,36.0,PUTUPQVEMBRCAG-UHFFFAOYSA-N
34766,33.4,HEZNVIYQEUHLNI-UHFFFAOYSA-N
91595,3.5,ZFIVKAOQEXOYFY-IMJSIDKUSA-N
91596,156.0,KCOCSOWTADCKOL-UHFFFAOYSA-N
92270,3.5,ZFIVKAOQEXOYFY-QWWZWVQMSA-N
9195,189.5,HKMTVMBEALTRRR-UHFFFAOYSA-N
35685,105.0,ZGNRRVAPHPANFI-UHFFFAOYSA-N
35699,95.5,SBYAVOHNDJTVPA-UHFFFAOYSA-N
91604,-30.0,ORMHZBNNECIKOH-UHFFFAOYSA-N
36242,166.0,QXJKBPAVAHBARF-UHFFFAOYSA-N
776461,178.0,YEMUSDCFQUBPAL-SNAWJCMRSA-N
36324,86.0,QXAITBQSYVNQDR-UHFFFAOYSA-N
36392,42.0,MNFMIVVPXOGUMX-UHFFFAOYSA-N
36565,60.0,SPNQRCTZKIBOAX-UHFFFAOYSA-N
91612,193.0,DHWRNDJOGMTCPB-UHFFFAOYSA-N
114868,100.5,YDNLKBDXQCHOTH-UHFFFAOYSA-N
25485,-80.0,CUDYYMUUJHLCGZ-UHFFFAOYSA-N
36867,9.0,LLLFASISUZUJEQ-UHFFFAOYSA-N
5368008,25.0,SFNPDDSJBGRXLW-UITAMQMPSA-N
9571009,87.0,CTJBHIROCMPUKL-WEVVVXLNSA-N
37125,-15.0,JXHJNEJVUNHLKO-UHFFFAOYSA-N
37175,52.7,PZBPKYOVPCNPJY-UHFFFAOYSA-N
3335,186.0,ZPAKPRAICRBAOD-UHFFFAOYSA-N
2682,49.3,BXWNKGSJHAJOGX-UHFFFAOYSA-N
37517,136.0,ONUFESLQCSAYKA-UHFFFAOYSA-N
3869,188.0,SGUAFYQXFOLMHL-UHFFFAOYSA-N
12250027,69.0,KKGIDNSPWHBLLE-UHFFFAOYSA-N
37768,203.5,LKCWBDHBTVXHDL-RMDFUYIESA-N
37829,5.5,YRMLFORXOOIJDR-UHFFFAOYSA-N
37840,222.0,YATIGPZCMOYEGE-UHFFFAOYSA-N
37270,264.0,WCLNVRQZUKYVAI-UHFFFAOYSA-N
37869,143.0,WHTBVLXUSXVMEV-UHFFFAOYSA-N
735952,252.0,FQFSHLBWRUOCPX-UHFFFAOYSA-N
37995,-3.35,FGIWFCGDPUIBEZ-UHFFFAOYSA-N
4201,248.0,ZIMGGGWCDYVHOY-UHFFFAOYSA-N
38090,49.5,WFKSADNZWSKCRZ-UHFFFAOYSA-N
38200,258.0,RHIROFAGUQOFLU-UHFFFAOYSA-N
5364932,57.0,FZSVSABTBYGOQH-XFFZJAGNSA-N
47326,47.0,XQUXKZZNEFRCAW-UHFFFAOYSA-N
94498,131.0,DVOODWOZJVJKQR-UHFFFAOYSA-N
38479,56.0,CHIFOSRWCNZCFN-UHFFFAOYSA-N
93228,241.0,IPENDKRRWFURRE-UHFFFAOYSA-N
38839,62.3,BWPYBAJTDILQPY-UHFFFAOYSA-N
38854,166.9,VHCNQEUWZYOAEV-UHFFFAOYSA-N
38884,50.5,DSKJPMWIHSOYEA-UHFFFAOYSA-N
39040,187.0,DQJCHOQLCLEDLL-UHFFFAOYSA-N
39147,130.0,VWPOSFSPZNDTMJ-UCWKZMIHSA-N
39230,85.0,SUSRORUBZHMPCO-UHFFFAOYSA-N
39238,203.0,NNYRZQHKCHEXSD-UHFFFAOYSA-N
92326,72.0,FMINYZXVCTYSNY-UHFFFAOYSA-N
39327,84.0,OQMBBFQZGJFLBU-UHFFFAOYSA-N
39385,82.0,WURBVZBTWMNKQT-UHFFFAOYSA-N
39681,54.0,UFHLMYOGRXOCSL-UHFFFAOYSA-N
44073,150.0,NUFNQYOELLVIPL-UHFFFAOYSA-N
5405,147.0,GUGOEEXESWIERI-UHFFFAOYSA-N
4169,-51.05,WVQBLGZPHOPPFO-UHFFFAOYSA-N
39965,116.0,CAWXEEYDBZRFPE-UHFFFAOYSA-N
2756,142.0,AQIXAKUUQRKLND-UHFFFAOYSA-N
40032,80.0,PITWUHDDNUVBPT-UHFFFAOYSA-N
4831,254.0,JOHZPMXAZQZXHR-UHFFFAOYSA-N
93267,194.0,PSAVXKLISNEJJE-UHFFFAOYSA-N
40413,128.0,LVKTWOXHRYGDMM-UHFFFAOYSA-N
40521,85.0,RBNIGDFIUWJJEV-UHFFFAOYSA-N
40585,100.0,OWZREIFADZCYQD-NSHGMRRFSA-N
91650,96.3,ZLIBICFPKPWGIZ-UHFFFAOYSA-N
91651,141.0,HJJKSUVYCQAMBG-UHFFFAOYSA-N
91652,180.0,OTTCXKPQKOLSJN-UHFFFAOYSA-N
40896,184.0,OKIBNKKYNPBDRS-UHFFFAOYSA-N
65450,154.0,WSWJIZXMAUYHOE-UHFFFAOYSA-N
7048572,327.0,QYIYFLOTGYLRGG-GPCCPHFNSA-N
51039,327.0,QYIYFLOTGYLRGG-GPCCPHFNSA-N
41017,69.5,FRQUNVLMWIYOLV-UHFFFAOYSA-N
91656,127.0,VGPIBGGRCVEHQZ-UHFFFAOYSA-N
41368,124.0,BAZVSMNPJJMILC-UHFFFAOYSA-N
4938,69.0,RBQOQRRFDPXAGN-UHFFFAOYSA-N
4891,136.0,FSVJFNAIGNNGKK-UHFFFAOYSA-N
41385,165.0,PHVNLLCAQHGNKU-UHFFFAOYSA-N
41428,149.0,REEQLXCGVXDJSQ-UHFFFAOYSA-N
41463,27.0,JTZCTMAVMHRNTR-UHFFFAOYSA-N
41632,92.5,BCTQJXQXJVLSIG-UHFFFAOYSA-N
41648,119.5,JLLJHQLUZAKJFH-UHFFFAOYSA-N
41693,97.0,GGCSSNBKKAUURC-UHFFFAOYSA-N
63080,73.0,SPOPSCCFZQFGDL-UHFFFAOYSA-N
73668,95.0,VEVZCONIUDBCDC-UHFFFAOYSA-N
91662,85.0,MTCPZNVSDFCBBE-UHFFFAOYSA-N
91664,79.0,OBZIQQJJIKNWNO-UHFFFAOYSA-N
9576097,159.3,MZTLOILRKLUURT-NTUHNPAUSA-N
42128,196.0,OGBQILNBLMPPDP-UHFFFAOYSA-N
91665,112.0,XRJLAOUDSILTFT-UHFFFAOYSA-N
94578,109.5,PWEOEHNGYFXZLI-UHFFFAOYSA-N
91600,132.0,LXMQMMSGERCRSU-UHFFFAOYSA-N
42504,70.0,CIEXPHRYOLIQQD-UHFFFAOYSA-N
42850,145.5,OWDLFBLNMPCXSD-UHFFFAOYSA-N
9601227,173.0,XDOTVMNBCQVZKG-MKICQXMISA-N
43079,154.5,YWBVHLJPRPCRSD-UHFFFAOYSA-N
43226,118.0,NHOWDZOIZKMVAI-UHFFFAOYSA-N
91673,84.0,DWRKFAJEBUWTQM-UHFFFAOYSA-N
91679,39.0,BWUPSGJXXPATLU-UHFFFAOYSA-N
43714,44.0,YUAUPYJCVKNAEC-UHFFFAOYSA-N
44178,40.5,HMIBKHHNXANVHR-UHFFFAOYSA-N
93341,251.5,UWQMKVBQKFHLCE-UHFFFAOYSA-N
9576090,55.0,PYKLUAIDKVVEOS-JLHYYAGUSA-N
91683,126.0,SAPGTCDSBGMXCD-UHFFFAOYSA-N
5486064,85.0,RBNIGDFIUWJJEV-LLVKDONJSA-N
94583,78.5,IKVXBIIHQGXQRQ-CYBMUJFWSA-N
116542,136.0,PVSNDBKXSKXPHM-UHFFFAOYSA-N
91687,51.0,NXQDBZGWYSEGFL-UHFFFAOYSA-N
91689,95.0,ADZSGNDOZREKJK-UHFFFAOYSA-N
47445,195.0,XAIPTRIXGHTTNT-UHFFFAOYSA-N
5172949,121.0,HBEWADIWKZVJSD-UHFFFAOYSA-N
14033080,106.0,FPWKJKWOCSENMO-UHFFFAOYSA-N
14033050,72.5,MTAAHMQCSJMGHI-UHFFFAOYSA-N
91693,58.5,WKBPZYKAUNRMKP-UHFFFAOYSA-N
47898,104.5,PTCGDEVVHUXTMP-UHFFFAOYSA-N
47938,86.1666666667,PQKBPHSEKWERTG-UHFFFAOYSA-N
48132,143.0,YWSCPYYRJXKUDB-KAKFPZCNSA-N
93362,137.0,IXJOSTZEBSTPAG-UHFFFAOYSA-N
49384,85.0,STEPQTYSZVCJPV-UHFFFAOYSA-N
49833,81.3333333333,KAATUXNTWXVJKI-DXCJPMOASA-N
5281875,187.5,IQVNEKKDSLOHHK-FNCQTZNRSA-N
38199,233.0,WDMKCPIVJOGHBF-UHFFFAOYSA-N
73665,48.0,TVLSRXXIMLFWEO-UHFFFAOYSA-N
443029,168.0,XOEMATDHVZOBSG-UHFFFAOYSA-N
5281873,49.2,ZXQYGBMAQZUVMI-UNOMPAQXSA-N
93379,167.0,GPXLRLUVLMHHIK-UHFFFAOYSA-N
50107,110.0,QQADVTSTCZBBOE-UHFFFAOYSA-N
50367,105.0,PRLVTUNWOQKEAI-UHFFFAOYSA-N
50465,232.0,MEFQWPUMEMWTJP-UHFFFAOYSA-N
50896,56.0,MFSWTRQUCLNFOM-UHFFFAOYSA-N
50897,9.0,VAIZTNZGPYBOGF-UHFFFAOYSA-N
63088,105.0,PIVBPZFQXKMHBD-UHFFFAOYSA-N
51082,204.0,ZAHQPTJLOCWVPG-UHFFFAOYSA-N
91707,86.1666666667,PQKBPHSEKWERTG-LLVKDONJSA-N
92383,111.5,FKERUJTUOYLBKB-UHFFFAOYSA-N
51369,79.0,CJPQIRJHIZUAQP-UHFFFAOYSA-N
2912,81.3333333333,KAATUXNTWXVJKI-UHFFFAOYSA-N
51605,53.25,HJUFTIJOISQSKQ-UHFFFAOYSA-N
91715,52.0,MKQSWTQPLLCSOB-UHFFFAOYSA-N
91716,134.8,XIGAUIHYSDTJHW-UHFFFAOYSA-N
3822,231.0,FPCCSQOGAWCVBH-UHFFFAOYSA-N
92389,81.5,DDBMQDADIHOWIC-UHFFFAOYSA-N
73670,182.0,UXADOQPNKNTIHB-UHFFFAOYSA-N
52997,204.0,ZDXMLEQEMNLCQG-UHFFFAOYSA-N
53036,98.0,SXZSFWHOSHAKMN-UHFFFAOYSA-N
63072,107.0,ZQUPQXINXTWCQR-UHFFFAOYSA-N
53079,180.1,WZDDLAZXUYIVMU-UHFFFAOYSA-N
91724,147.0,FKLFBQCQQYDUAM-UHFFFAOYSA-N
9576081,77.7,WFVUIONFJOAYPK-SDNWHVSQSA-N
53309,148.0,URDNHJIVMYZFRT-UHFFFAOYSA-N
53469,198.5,ROZUQUDEWZIBHV-UHFFFAOYSA-N
91727,130.0,JWUCHKBSVLQQCO-UHFFFAOYSA-N
53597,215.0,ZBMRKNMTMPPMMK-UHFFFAOYSA-N
11564649,215.0,ZBMRKNMTMPPMMK-UHFFFAOYSA-N
122130249,215.0,ZBMRKNMTMPPMMK-UHFFFAOYSA-N
53672,65.0,IPPAUTOBDWNELX-UHFFFAOYSA-N
53735,104.0,UWVQIROCRJWDKL-UHFFFAOYSA-N
3033674,9.0,VAIZTNZGPYBOGF-CYBMUJFWSA-N
73674,176.0,AHTPATJNIAFOLR-UHFFFAOYSA-N
5281874,44.6,ZFHGXWPMULPQSE-WTKPLQERSA-N
54454,136.5,RYMZZMVNJRMUDD-HGQWONQESA-N
66461,111.0,STMIIPIFODONDC-UHFFFAOYSA-N
3034380,146.0,WOWBFOBYOAGEEA-UHFFFAOYSA-N
71245,37.0,YREQHYQNNWYQCJ-UHFFFAOYSA-N
54740,171.0,XVOKUMIPKHGGTN-UHFFFAOYSA-N
54778,25.0,KIEDNEWSYUYDSN-UHFFFAOYSA-N
73282,186.0,XOPFESVZMSQIKC-UHFFFAOYSA-N
92401,211.0,PFDCOZXELJAUTR-UHFFFAOYSA-N
73672,177.5,PMHURSZHKKJGBM-UHFFFAOYSA-N
5281872,69.0,OMFRMAHOUUJSGP-UNOMPAQXSA-N
94686,133.3,JDWQITFHZOBBFE-UHFFFAOYSA-N
54960,187.0,XMQFTWRPUQYINF-UHFFFAOYSA-N
91734,222.5,CJDWRQLODFKPEL-UHFFFAOYSA-N
9576091,47.0,GMAUQNJOSOMMHI-JXAWBTAJSA-N
91735,160.0,WYEHFWKAOXOVJD-UHFFFAOYSA-N
6436639,153.0,YNWVFADWVLCOPU-MAUPQMMJSA-N
6436604,153.0,YNWVFADWVLCOPU-MDWZMJQESA-N
6436605,146.75,FBOUIAKEJMZPQG-AWNIVKPZSA-N
55138,42.0,MVBGKYGTNGPFHT-UHFFFAOYSA-N
51574,112.6,IGUYEXXAGBDLLX-UHFFFAOYSA-N
93482,146.5,BDQWWOHKFDSADC-UHFFFAOYSA-N
73675,54.0,FQKUGOMFVDPBIZ-UHFFFAOYSA-N
101525,196.0,ZTYVMAQSHCZXLF-UHFFFAOYSA-N
93483,90.0,AGKSTYPVMZODRV-UHFFFAOYSA-N
167454,21.6,KZNDFYDURHAESM-UHFFFAOYSA-N
91742,100.3,LNJNFVJKDJYTEU-UHFFFAOYSA-N
91743,60.0,MIJLZGZLQLAQCM-UHFFFAOYSA-N
443048,89.0,IRECWLYBCAZIJM-UHFFFAOYSA-N
9013425,175.5,GOWLARCWZRESHU-AQTBWJFISA-N
91749,244.0,ALZOLUNSQWINIR-UHFFFAOYSA-N
3086321,75.0,OKFRDMBIDGPCCX-UHFFFAOYSA-N
91750,181.5,BGNQYGRXEXDAIQ-UHFFFAOYSA-N
86132,107.5,UFNOUKDBUJZYDE-UHFFFAOYSA-N
92420,130.0,WMLPCIHUFDKWJU-UHFFFAOYSA-N
91754,111.5,DWFZBUWUXWZWKD-UHFFFAOYSA-N
443036,73.0,KDWQYMVPYJGPHS-UHFFFAOYSA-N
93518,74.5,OACLWBSJZSLACO-UHFFFAOYSA-N
91757,65.0,YUBJPYNSGLJZPQ-UHFFFAOYSA-N
91759,252.0,RXCPQSJAVKGONC-UHFFFAOYSA-N
91760,139.0,PQTBTIFWAXVEPB-UHFFFAOYSA-N
1617113,84.25,OSUHJPCHFDQAIT-GFCCVEGCSA-N
91763,176.0,FMGZEUWROYGLAY-UHFFFAOYSA-N
6436606,81.5,YLFSVIMMRPNPFK-WEQBUNFVSA-N
153909,141.0,VLCQZHSMCYCDJL-UHFFFAOYSA-N
3033865,110.0,GMBRUAIJEFRHFQ-UHFFFAOYSA-N
92425,202.5,FOUWCSDKDDHKQP-UHFFFAOYSA-N
6506658,58.0,GAIFAPDHLCPUMF-IWIPYMOSSA-N
92431,59.5,JBDHZKLJNAIJNC-LLVKDONJSA-N
6451139,70.0,ITKAIUGKVKDENI-UHFFFAOYSA-N
14033068,111.5,ZWAHHEQQTJUTPW-UHFFFAOYSA-N
14033047,89.5,OLCZSUFMDPGDIL-UHFFFAOYSA-N
14033046,81.5,WKIMLEWQZUKSJM-UHFFFAOYSA-N
86102,102.4,PXMNMQRDXWABCY-UHFFFAOYSA-N
4269754,111.5,LTXDVFFEVZJDGT-UHFFFAOYSA-N
13960354,117.0,BHBPVVOUUXIZBX-UHFFFAOYSA-N
13960357,103.0,FDORWDSKZBVQSQ-UHFFFAOYSA-N
86122,66.3,FROBCXTULYFHEJ-UHFFFAOYSA-N
86306,53.0,NKNFWVNSBIXGLL-UHFFFAOYSA-N
91773,191.0,QYPNKSZPJQQLRK-UHFFFAOYSA-N
86137,166.0,NUPJIGQFXCQJBK-UHFFFAOYSA-N
86138,125.0,RQDJADAKIFFEKQ-UHFFFAOYSA-N
3444,84.0,HJJVPARKXDDIQD-UHFFFAOYSA-N
93541,177.5,NJPPVKZQTLUDBO-UHFFFAOYSA-N
93542,106.0,ZCNQYNHDVRPZIH-UHFFFAOYSA-N
91776,78.0,YIJZJEYQBAAWRJ-UHFFFAOYSA-N
656612,32.0,DDVNRFNDOPPVQJ-HQJQHLMTSA-N
14639069,174.0,CNGDZXAWOIPFFX-UHFFFAOYSA-N
86353,146.0,AOQMRUTZEYVDIL-UHFFFAOYSA-N
86354,61.5,ZZYSLNWGKKDOML-UHFFFAOYSA-N
86175,64.0,BBKDWPHJZANJGB-UHFFFAOYSA-N
3352,200.5,ZOCSXAVNDGMNBV-UHFFFAOYSA-N
86355,170.0,MAHPNPYYQAIOJN-UHFFFAOYSA-N
3034287,82.75,CFRPSFYHXJZSBI-DHZHZOJOSA-N
86356,78.5,DMYHGDXADUDKCQ-UHFFFAOYSA-N
86187,97.0,MCNOFYBITGAAGM-UHFFFAOYSA-N
91779,177.0,MEFOUWRMVYJCQC-UHFFFAOYSA-N
9576037,217.0,QHMTXANCGGJZRX-WUXMJOGZSA-N
3391107,106.7,WRPIRSINYZBGPK-UHFFFAOYSA-N
86210,111.5,XWPZUHJBOLQNMN-UHFFFAOYSA-N
86211,89.0,QTYCMDBMOLSEAM-UHFFFAOYSA-N
195429,115.0,HFEJHAAIJZXXRE-UHFFFAOYSA-N
3623881,145.0,UWVKRNOCDUPIDM-UHFFFAOYSA-N
86222,-22.1,MLKCGVHIFJBRCD-UHFFFAOYSA-N
123627,269.0,PIZCXVUFSNPNON-UHFFFAOYSA-N
86389,178.0,WOSNCVAPUOFXEH-UHFFFAOYSA-N
86398,199.8,MUJOIMFVNIBMKC-UHFFFAOYSA-N
213032,141.0,PCCSBWNGDMYFCW-UHFFFAOYSA-N
3034285,116.0,WFDXOXNFNRHQEC-GHRIWEEISA-N
86412,132.9,UELITFHSCLAHKR-UHFFFAOYSA-N
213021,98.9,WCXDHFDTOYPNIE-UHFFFAOYSA-N
10937610,51.0,OPGCOAPTHCZZIW-UHFFFAOYSA-N
86416,161.5,AKTQJCBOGPBERP-UHFFFAOYSA-N
9604652,107.0,USSIUIGPBLPCDF-KEBDBYFISA-N
86417,192.0,IJJVMEJXYNJXOJ-UHFFFAOYSA-N
6451137,161.9,OFSLKOLYLQSJPB-UHFFFAOYSA-N
86287518,144.0,YWTYJOPNNQFBPC-UHFFFAOYSA-N
135541675,144.0,YWTYJOPNNQFBPC-UHFFFAOYSA-N
135527764,144.0,YWTYJOPNNQFBPC-UHFFFAOYSA-N
86422,211.0,VGHPMIFEKOFHHQ-UHFFFAOYSA-N
84098,140.0,OYIKARCXOQLFHF-UHFFFAOYSA-N
86426,201.4,RBSXHDIPCIWOMG-UHFFFAOYSA-N
86429,76.0,IANUJLZYFUDJIH-UHFFFAOYSA-N
6112114,99.0,ZOTBXTZVPHCKPN-HTXNQAPBSA-N
86444,97.2,GQFAQGSQOWKLHH-UHFFFAOYSA-N
86445,75.5,WPUICWRULLWSQY-UHFFFAOYSA-N
86446,65.5,RHDLXXXPRNASTE-UHFFFAOYSA-N
86447,115.5,MKKNYRRAGXWBDZ-UHFFFAOYSA-N
86448,89.8,SAFRSRKBLQVPQW-UHFFFAOYSA-N
86449,110.5,GMJAXKKUTHHHMD-UHFFFAOYSA-N
86450,123.5,IPABBDLXSJIQEG-UHFFFAOYSA-N
86451,127.0,JPEDHHGXVGENMN-UHFFFAOYSA-N
86452,122.7,WUAIGAOSYROCOI-UHFFFAOYSA-N
86453,217.0,BIKACRYIQSLICJ-UHFFFAOYSA-N
176879,122.0,VHLKTXFWDRXILV-UHFFFAOYSA-N
153974,101.5,IXSZQYVWNJNRAL-UHFFFAOYSA-N
3081363,79.0,LLQPHQFNMLZJMP-UHFFFAOYSA-N
86461,65.5,XWDINLQQGHPOQQ-UHFFFAOYSA-N
86462,110.5,DUNHJGJBRJZBJD-UHFFFAOYSA-N
86463,83.5,RWOBYZRHHZGFHD-UHFFFAOYSA-N
86464,95.0,DXGXTGYXCFBYDJ-UHFFFAOYSA-N
93548,103.5,GTCWZRDSJBFIDT-UHFFFAOYSA-N
86465,111.5,FRWFRRPXOYMNKY-UHFFFAOYSA-N
86466,76.2,GWBJAJHNRFKJON-UHFFFAOYSA-N
86467,92.5,AWDYZLGQTRYRJA-UHFFFAOYSA-N
93549,53.5,CTCKUDTVPBDAHJ-UHFFFAOYSA-N
93582,107.5,ACFDLHBDXXPXBY-UHFFFAOYSA-N
86468,56.5,AXNXBYAMXGSWLR-UHFFFAOYSA-N
105010,204.5,QCAWEPFNJXQPAN-UHFFFAOYSA-N
3083545,80.0,FKLQIONHGSFYJY-UHFFFAOYSA-N
6589,-128.8,ZFFMLCVRJBZUDZ-UHFFFAOYSA-N
7282,-162.9,PFEOZHBOMNWTJB-UHFFFAOYSA-N
7296,-142.5,GDOPTJXRTPNYNR-UHFFFAOYSA-N
356,-56.8,TVMXDCGIABBOFY-UHFFFAOYSA-N
8900,-90.6,IMNFDUFMRHMDMM-UHFFFAOYSA-N
9266,14.8,WJTCGQSWYFHTAC-UHFFFAOYSA-N
10041,-16.4,CRSOQBOWXPBRES-UHFFFAOYSA-N
2336,176.5,FMMWHPNWAFZXNH-UHFFFAOYSA-N
5889,269.5,LHRCREOYAASXPZ-UHFFFAOYSA-N
1674,180.0,PPQNQXQZIWHJRB-UHFFFAOYSA-N
5954,162.0,DXBHBZVCASKNBY-UHFFFAOYSA-N
995,99.2,YNPNZTXNASCQKK-UHFFFAOYSA-N
3023,97.0,IYYZUPMFVPLQIF-UHFFFAOYSA-N
9117,278.0,GYFAGKUZYNFMBN-UHFFFAOYSA-N
9161,92.5,HXGDTGSAIMULJN-UHFFFAOYSA-N
9164,206.0,RAASUWZPTOJQAY-UHFFFAOYSA-N
9170,199.0,SLGBZMMZGDRARJ-UHFFFAOYSA-N
9171,258.2,WDECIBYCCFPHNR-UHFFFAOYSA-N
9201,212.0,HAPOJKSPCGLOOD-UHFFFAOYSA-N
11767,146.0,LSIKFJXEYJIZNB-UHFFFAOYSA-N
11936,209.0,GYMFBYTZOGMSQJ-UHFFFAOYSA-N
13076,183.0,JTGMTYWYUZDRBK-UHFFFAOYSA-N
13257,123.0,DOWJXOHBNXRUOD-UHFFFAOYSA-N
15604,85.0,GKEUODMJRFDLJY-UHFFFAOYSA-N
17321,58.0,KANLOADZXMMCQA-UHFFFAOYSA-N
40300,152.0,ZXAGXLDEMUNQSH-UHFFFAOYSA-N
7366,-57.8,YTZKOQUCBOVLHL-UHFFFAOYSA-N
7406,-96.0,RWGFKTVRMDUZSP-UHFFFAOYSA-N
7647,52.5,QWUWMCYKGHVNAV-UHFFFAOYSA-N
7668,-99.5,ODLMAHJVESYWTB-UHFFFAOYSA-N
7705,-87.9,OCKPCBLVNKHBMX-UHFFFAOYSA-N
8657,-31.2,KVNYFPKFSJIPBJ-UHFFFAOYSA-N
8864,-83.9,AFZZYIJIWUTJFO-UHFFFAOYSA-N
10686,-25.4,FYGHSUNMUKGBRK-UHFFFAOYSA-N
10821,-44.8,UEXCJVNBTNXOEH-UHFFFAOYSA-N
12160,-62.3,JRLPEMVDPFPYPJ-UHFFFAOYSA-N
12784,54.5,BEZDDPMMPIDMGJ-UHFFFAOYSA-N
14109,-61.0,LTEQMZWBSYACLV-UHFFFAOYSA-N
16607,-36.0,CDKDZKXSXLNROY-UHFFFAOYSA-N
6720,144.0,LKPLKUMXSAEKID-UHFFFAOYSA-N
6983,57.5,IBRBMZRLVYKVRF-UHFFFAOYSA-N
7238,-35.6,IBSQPLPBRSHTTG-UHFFFAOYSA-N
7804,87.3,SWJPEBQEEAHIGZ-UHFFFAOYSA-N
7805,28.5,ZBTMRBYMKUEVEU-UHFFFAOYSA-N
7806,68.0,NHDODQWIKUYWMW-UHFFFAOYSA-N
7927,-7.0,JSRLURSZEMLAFO-UHFFFAOYSA-N
7928,-21.5,JRGGUPZKKTVKOV-UHFFFAOYSA-N
8330,99.5,XQTLDIFVVHJORV-UHFFFAOYSA-N
10892,-13.0,QUGUFLJIAFISSW-UHFFFAOYSA-N
11414,7.1,WQONPSCCEXUXTQ-UHFFFAOYSA-N
11560,-39.8,WJIFKOVZNJTSGO-UHFFFAOYSA-N
12463,47.5,GBDZXPJXOMHESU-UHFFFAOYSA-N
28697,55.5,BGKIECJVXXHLDP-UHFFFAOYSA-N
29228,72.0,AEBJDOTVYMITIA-UHFFFAOYSA-N
